cl	cluster_id	cluster_label	cluster_color	cluster_pal
326	398	0398 L5 PPP Glut_1	#C83DCC	#4a3ddb
433	399	0399 CA2-FC-IG Glut_1	#FF8A26	#02efb4
278	400	0400 CA2-FC-IG Glut_2	#7A8FCC	#6643a8
297	401	0401 CA2-FC-IG Glut_2	#3D662E	#002066
298	402	0402 NLOT Rho Glut_1	#E2FF99	#e84cb9
18	403	0403 L6b EPd Glut_1	#FFC400	#dd8342
37	404	0404 L6b EPd Glut_1	#7A5C99	#09e8ce
22	405	0405 L6b EPd Glut_2	#662E63	#e202aa
21	406	0406 L6b EPd Glut_2	#FFE473	#e7ea15
23	407	0407 L6b EPd Glut_3	#1F6636	#00ede9
16	408	0408 L6b EPd Glut_3	#FF4A26	#b28918
17	409	0409 L6b EPd Glut_3	#73CBFF	#795bcc
19	410	0410 L6b/CT ENT Glut_1	#5C9983	#0e2484
20	411	0411 L6b/CT ENT Glut_1	#660001	#aae256
46	412	0412 L6b/CT ENT Glut_1	#660F2D	#0089e5
49	413	0413 L6b/CT ENT Glut_1	#1F6649	#3a4e96
24	414	0414 L6b/CT ENT Glut_2	#60995C	#098e2f
43	415	0415 L6b/CT ENT Glut_2	#CCC65C	#e625ed
50	416	0416 L6b/CT ENT Glut_2	#CC921F	#ca62f7
51	417	0417 L6b/CT ENT Glut_2	#992E92	#4a85f9
25	418	0418 L6b/CT ENT Glut_3	#B000FF	#d33b78
26	419	0419 L6b/CT ENT Glut_3	#CC7ACA	#b11ece
52	420	0420 L6b/CT ENT Glut_3	#FFF599	#a163e2
44	421	0421 L6b/CT ENT Glut_4	#4B661F	#89e236
45	422	0422 L6b/CT ENT Glut_4	#5D0F66	#115793
47	423	0423 L6b/CT ENT Glut_4	#CC3D93	#dd64ef
14	424	0424 L6b CTX Glut_1	#654DFF	#2cb2ae
31	425	0425 L6b CTX Glut_1	#662E4D	#61f4d2
32	426	0426 L6b CTX Glut_1	#5E995C	#6dd655
28	427	0427 L6b CTX Glut_2	#27CC1F	#e0049e
29	428	0428 L6b CTX Glut_2	#3F663D	#49ed09
30	429	0429 L6b CTX Glut_2	#5C995D	#9e47d1
27	430	0430 L6b CTX Glut_2	#006605	#eaae69
33	431	0431 L6b CTX Glut_3	#7ACCA0	#e21219
34	432	0432 L6b CTX Glut_3	#FF262B	#09aaea
35	433	0433 L6b CTX Glut_3	#614DFF	#7637a3
36	434	0434 L6b CTX Glut_3	#FFD599	#1e6496
38	435	0435 L6b CTX Glut_4	#5CCCAB	#188700
64	436	0436 L6 CT CTX Glut_1	#349900	#43d123
66	437	0437 L6 CT CTX Glut_1	#FF737E	#f4dd09
68	438	0438 L6 CT CTX Glut_1	#990D00	#4ea4d3
72	439	0439 L6 CT CTX Glut_1	#002BFF	#cdea59
58	440	0440 L6 CT CTX Glut_1	#30660F	#6127e8
57	441	0441 L6 CT CTX Glut_2	#663D3E	#69d858
65	442	0442 L6 CT CTX Glut_2	#CC8700	#ff8c11
69	443	0443 L6 CT CTX Glut_2	#458299	#f95ed8
70	444	0444 L6 CT CTX Glut_2	#1FCCBA	#4da3d6
75	445	0445 L6 CT CTX Glut_3	#009964	#0aa82f
60	446	0446 L6 CT CTX Glut_3	#52662E	#41e0c8
61	447	0447 L6 CT CTX Glut_3	#7ACACC	#ef17e4
62	448	0448 L6 CT CTX Glut_3	#F226FF	#f98654
63	449	0449 L6 CT CTX Glut_3	#1F2A66	#1f2ca3
73	450	0450 L6 CT CTX Glut_4	#99FFFC	#99FFFC
12	451	0451 L6 CT CTX Glut_5	#1F6651	#59d850
13	452	0452 L6 CT CTX Glut_5	#8F9917	#9648db
15	453	0453 L6 CT CTX Glut_5	#661F24	#d85b7c
39	454	0454 L6 CT CTX Glut_5	#FFAF4D	#37d6d6
59	455	0455 L6 CT CTX Glut_5	#783DCC	#134372
67	456	0456 L6 CT CTX Glut_5	#D573FF	#01b74a
71	457	0457 L6 CT CTX Glut_6	#BACC3D	#b75335
53	458	0458 CT SUB Glut_1	#126600	#64e562
54	459	0459 CT SUB Glut_2	#995C7F	#6d69f4
55	460	0460 CT SUB Glut_2	#994DFF	#ea64da
84	461	0461 L5 NP CTX Glut_1	#4DFFB4	#8540b7
85	462	0462 L5 NP CTX Glut_1	#953DCC	#009989
87	463	0463 L5 NP CTX Glut_1	#009989	#62e0c7
76	464	0464 L5 NP CTX Glut_2	#66271F	#9cc92a
77	465	0465 L5 NP CTX Glut_2	#1F69CC	#f47a00
78	466	0466 L5 NP CTX Glut_2	#1FCC68	#35f245
86	467	0467 L5 NP CTX Glut_2	#410066	#410066
80	468	0468 L5 NP CTX Glut_3	#0F6660	#28d6aa
81	469	0469 L5 NP CTX Glut_3	#008999	#E6FF4D
82	470	0470 L5 NP CTX Glut_3	#E6FF4D	#7052c9
89	471	0471 L5 NP CTX Glut_3	#998A2E	#998A2E
56	472	0472 L5 NP CTX Glut_4	#009907	#009907
79	473	0473 L5 NP CTX Glut_4	#FFB299	#FFB299
88	474	0474 L5 NP CTX Glut_4	#CC7500	#44c914
83	475	0475 L5 NP CTX Glut_5	#FF00AD	#5dddca
90	476	0476 L5 NP CTX Glut_5	#CC3D6F	#FFAE73
91	477	0477 NP SUB Glut_1	#67995C	#662E5F
92	478	0478 NP SUB Glut_1	#FFAE73	#1adb44
93	479	0479 NP SUB Glut_2	#662E5F	#1f82a3
94	480	0480 NP SUB Glut_2	#000466	#2ac1ba
95	481	0481 NP SUB Glut_2	#8B2E99	#9004d1
96	482	0482 NP SUB Glut_2	#CC7A5C	#c13f4c
40	483	0483 NP PPP Glut_1	#995117	#3760b2
41	484	0484 NP PPP Glut_1	#AA00FF	#ffef3f
42	485	0485 NP PPP Glut_1	#459959	#d3c139
2871	486	0486 OB Eomes Ms4a15 Glut_1	#2E9996	#459959
2872	487	0487 OB Eomes Ms4a15 Glut_1	#7CFF00	#af1825
2874	488	0488 OB Eomes Ms4a15 Glut_2	#665B2E	#e25651
2875	489	0489 OB Eomes Ms4a15 Glut_2	#2E4E99	#ef9d10
2876	490	0490 OB Eomes Ms4a15 Glut_2	#EBFF99	#432bce
2877	491	0491 OB Eomes Ms4a15 Glut_2	#8800FF	#14f4fc
2695	492	0492 OB Eomes Ms4a15 Glut_3	#1C0F66	#c90a29
2764	493	0493 OB Eomes Ms4a15 Glut_3	#2600FF	#3ae095
2873	494	0494 OB Eomes Ms4a15 Glut_4	#006635	#97a01c
2693	495	0495 OB Eomes Ms4a15 Glut_5	#CC5CB3	#442293
2694	496	0496 OB Eomes Ms4a15 Glut_5	#CC1F9F	#1e2ebc
2762	497	0497 HPF CR Glut_1	#994598	#c952d8
2765	498	0498 HPF CR Glut_1	#660008	#d11739
2766	499	0499 HPF CR Glut_1	#458699	#44d82d
2767	500	0500 HPF CR Glut_1	#005299	#abc43a
2763	501	0501 HPF CR Glut_1	#A9CC7A	#1a2dbf
1398	502	0502 DG Glut_1	#972E99	#f45ac6
1399	503	0503 DG Glut_1	#5CAECC	#c6197b
1400	504	0504 DG Glut_1	#FF0700	#ede35c
1403	505	0505 DG Glut_2	#CC603D	#c0cc43
1404	506	0506 DG Glut_2	#FFD826	#189296
1405	507	0507 DG Glut_2	#99176A	#d3348e
1401	508	0508 DG Glut_3	#2E9964	#49dda9
1402	509	0509 DG Glut_3	#CC3DA3	#38d83b
1407	510	0510 DG Glut_4	#8EFF4D	#5275b7
1363	511	0511 DG-PIR Ex IMN_1	#CB1FCC	#efb153
1371	512	0512 DG-PIR Ex IMN_2	#FF9873	#f44ec5
1372	513	0513 DG-PIR Ex IMN_2	#69CC1F	#acc938
1406	514	0514 DG-PIR Ex IMN_2	#129900	#59b527
1408	515	0515 DG-PIR Ex IMN_2	#73FFBF	#dc4ff2
1339	516	0516 DG-PIR Ex IMN_3	#FF0074	#106c7c
1340	517	0517 DG-PIR Ex IMN_3	#45994B	#4611c1
1258	518	0518 OB Meis2 Thsd7b Gaba_1	#994945	#6a93f2
1290	519	0519 OB Meis2 Thsd7b Gaba_1	#4DFFF1	#cc2446
1289	520	0520 OB Meis2 Thsd7b Gaba_1	#8DCC1F	#5afca6
1282	521	0521 OB Meis2 Thsd7b Gaba_2	#54663D	#d637ce
1286	522	0522 OB Meis2 Thsd7b Gaba_2	#7ACC8E	#f21f77
1287	523	0523 OB Meis2 Thsd7b Gaba_2	#6E9945	#399dd3
1314	524	0524 OB Meis2 Thsd7b Gaba_2	#000099	#d13c7c
1285	525	0525 OB Meis2 Thsd7b Gaba_3	#CC5000	#d15c42
1288	526	0526 OB Meis2 Thsd7b Gaba_4	#3D6166	#46b5f4
1284	527	0527 OB Meis2 Thsd7b Gaba_5	#3DCC94	#44ce54
1283	528	0528 OB Meis2 Thsd7b Gaba_5	#749917	#6af7e6
1299	529	0529 OB Trdn Gaba_1	#995C90	#18a359
1322	530	0530 OB Trdn Gaba_2	#992E36	#7460e5
1321	531	0531 OB Trdn Gaba_2	#5CC0CC	#58d381
1304	532	0532 OB-in Frmd7 Gaba_1	#582E66	#c47531
1305	533	0533 OB-in Frmd7 Gaba_1	#CC7A9F	#109316
1306	534	0534 OB-in Frmd7 Gaba_1	#00995D	#a02028
1307	535	0535 OB-in Frmd7 Gaba_1	#904599	#3f8f9e
1328	536	0536 OB-in Frmd7 Gaba_1	#4D89FF	#597fcc
1334	537	0537 OB-in Frmd7 Gaba_1	#CC3DB0	#29e892
1302	538	0538 OB-in Frmd7 Gaba_1	#00FF8C	#0c8db5
1310	539	0539 OB-in Frmd7 Gaba_1	#663B0F	#d0d628
1335	540	0540 OB-in Frmd7 Gaba_1	#CCA17A	#d324d6
1309	541	0541 OB-in Frmd7 Gaba_1	#CC3D8C	#a5f76a
1327	542	0542 OB-in Frmd7 Gaba_2	#CCB87A	#099e67
1318	543	0543 OB-in Frmd7 Gaba_2	#4F9945	#67ff2b
1319	544	0544 OB-in Frmd7 Gaba_2	#A53DCC	#c7ed4b
1331	545	0545 OB-in Frmd7 Gaba_2	#998A45	#ce6712
1332	546	0546 OB-in Frmd7 Gaba_2	#26FF33	#95ce2b
1336	547	0547 OB-in Frmd7 Gaba_2	#579945	#3f27ba
1333	548	0548 OB-in Frmd7 Gaba_2	#4DFF84	#83d35b
1316	549	0549 OB-in Frmd7 Gaba_2	#A0CC1F	#e5752b
1323	550	0550 OB-in Frmd7 Gaba_3	#99FFBA	#2c848c
1324	551	0551 OB-in Frmd7 Gaba_3	#CC0049	#d856c3
1325	552	0552 OB-in Frmd7 Gaba_3	#99458B	#48e281
1326	553	0553 OB-in Frmd7 Gaba_3	#3D50CC	#afd850
1337	554	0554 OB-in Frmd7 Gaba_3	#E699FF	#5fd36e
1315	555	0555 OB-in Frmd7 Gaba_4	#BA5CCC	#f9c452
1317	556	0556 OB-in Frmd7 Gaba_4	#A8CC7A	#237687
1338	557	0557 OB-in Frmd7 Gaba_4	#98FF26	#90ff30
1320	558	0558 OB-in Frmd7 Gaba_4	#2E4A99	#942ee8
1313	559	0559 OB-in Frmd7 Gaba_5	#666300	#513db5
1301	560	0560 OB-in Frmd7 Gaba_5	#66302E	#138e82
1303	561	0561 OB-in Frmd7 Gaba_5	#0BCC00	#0a8460
1308	562	0562 OB-in Frmd7 Gaba_5	#660011	#890a08
1311	563	0563 OB-in Frmd7 Gaba_5	#990059	#a50e50
1312	564	0564 OB-in Frmd7 Gaba_5	#2E6635	#e9ef2d
1329	565	0565 OB-in Frmd7 Gaba_6	#574599	#723bba
1330	566	0566 OB-in Frmd7 Gaba_7	#660F48	#85e822
1300	567	0567 OB-in Frmd7 Gaba_8	#CC00B3	#670fdb
1383	568	0568 OB-out Frmd7 Gaba_1	#992E7C	#1aa5cc
1384	569	0569 OB-out Frmd7 Gaba_1	#998317	#dbb129
1390	570	0570 OB-out Frmd7 Gaba_1	#8C995C	#ff1e96
1385	571	0571 OB-out Frmd7 Gaba_1	#FF8873	#fcdb20
1386	572	0572 OB-out Frmd7 Gaba_1	#1F4466	#204ea3
1387	573	0573 OB-out Frmd7 Gaba_1	#74995C	#fc1691
1388	574	0574 OB-out Frmd7 Gaba_1	#FF4D5C	#bd44ff
1379	575	0575 OB-out Frmd7 Gaba_2	#8A7ACC	#e853e8
1380	576	0576 OB-out Frmd7 Gaba_2	#5C9ACC	#e86173
1381	577	0577 OB-out Frmd7 Gaba_2	#99802E	#19d199
1382	578	0578 OB-out Frmd7 Gaba_3	#99DBFF	#8edb41
1374	579	0579 OB-mi Frmd7 Gaba_1	#3DCCC8	#2121a5
1375	580	0580 OB-mi Frmd7 Gaba_1	#995C73	#b8d817
1376	581	0581 OB-mi Frmd7 Gaba_1	#FF7C73	#4b5edd
1395	582	0582 OB Dopa-Gaba_1	#FF73B7	#38ff48
1396	583	0583 OB Dopa-Gaba_1	#CC673D	#1d056b
1397	584	0584 OB Dopa-Gaba_1	#991759	#f43dbd
1377	585	0585 OB Dopa-Gaba_1	#66533D	#55f6fc
1393	586	0586 OB Dopa-Gaba_1	#3DCC8E	#7f41db
1391	587	0587 OB Dopa-Gaba_1	#CC3DB6	#43137c
1394	588	0588 OB Dopa-Gaba_1	#665000	#f7562a
1392	589	0589 OB Dopa-Gaba_1	#7ACC8C	#9709ef
1373	590	0590 OB Dopa-Gaba_2	#73FAFF	#4abc23
1378	591	0591 OB Dopa-Gaba_3	#CA5CCC	#12b8ce
1389	592	0592 OB Dopa-Gaba_4	#99805C	#6bb51c
1357	593	0593 OB-STR-CTX Inh IMN_1	#CCCA7A	#337c08
1360	594	0594 OB-STR-CTX Inh IMN_1	#00B4FF	#e0e234
1364	595	0595 OB-STR-CTX Inh IMN_1	#9ECC00	#8de847
1365	596	0596 OB-STR-CTX Inh IMN_1	#73DEFF	#c644dd
1366	597	0597 OB-STR-CTX Inh IMN_1	#995900	#3f41b5
1367	598	0598 OB-STR-CTX Inh IMN_1	#CC987A	#ea31e1
1368	599	0599 OB-STR-CTX Inh IMN_1	#994571	#ef3492
1369	600	0600 OB-STR-CTX Inh IMN_1	#59661F	#59e0a6
1355	601	0601 OB-STR-CTX Inh IMN_2	#563D66	#20cc54
1356	602	0602 OB-STR-CTX Inh IMN_2	#CC0093	#cd53db
1353	603	0603 OB-STR-CTX Inh IMN_2	#2E6665	#e228ab
1354	604	0604 OB-STR-CTX Inh IMN_2	#CC0073	#52ea94
1350	605	0605 OB-STR-CTX Inh IMN_2	#5F663D	#43efad
1351	606	0606 OB-STR-CTX Inh IMN_2	#4F662E	#c7dd49
1370	607	0607 OB-STR-CTX Inh IMN_2	#211799	#e50658
1345	608	0608 OB-STR-CTX Inh IMN_3	#885CCC	#cced3d
1359	609	0609 OB-STR-CTX Inh IMN_3	#259917	#eadf67
1361	610	0610 OB-STR-CTX Inh IMN_3	#4D660F	#3db22e
1344	611	0611 OB-STR-CTX Inh IMN_4	#CC7ACC	#89fc3c
1347	612	0612 OB-STR-CTX Inh IMN_4	#00CC5A	#e85a93
1348	613	0613 OB-STR-CTX Inh IMN_4	#819945	#cce800
1349	614	0614 OB-STR-CTX Inh IMN_4	#660051	#64f754
1352	615	0615 OB-STR-CTX Inh IMN_4	#CC1F64	#031aaf
1341	616	0616 OB-STR-CTX Inh IMN_5	#66543D	#0d3b6d
1281	617	0617 OB-STR-CTX Inh IMN_5	#CC3DC9	#4adb7d
1342	618	0618 OB-STR-CTX Inh IMN_5	#FF99AA	#bc234f
1343	619	0619 OB-STR-CTX Inh IMN_5	#A2CC7A	#57f2cb
1346	620	0620 OB-STR-CTX Inh IMN_5	#2E1FCC	#f41f51
1358	621	0621 OB-STR-CTX Inh IMN_6	#993717	#e2ea48
1362	622	0622 OB-STR-CTX Inh IMN_7	#FF26EE	#289906
649	623	0623 Vip Gaba_1	#995C5E	#1409b5
667	624	0624 Vip Gaba_1	#99458F	#2b3ac4
686	625	0625 Vip Gaba_1	#8FFF73	#5666f7
688	626	0626 Vip Gaba_1	#675C99	#f911cb
633	627	0627 Vip Gaba_2	#665A0F	#b25929
634	628	0628 Vip Gaba_2	#0F6266	#ebf96d
635	629	0629 Vip Gaba_2	#5C7899	#9353e8
652	630	0630 Vip Gaba_2	#59662E	#00a008
662	631	0631 Vip Gaba_2	#E7FF99	#ef9132
636	632	0632 Vip Gaba_3	#7F7ACC	#e8c322
637	633	0633 Vip Gaba_3	#47662E	#f2ef30
653	634	0634 Vip Gaba_3	#CCA57A	#438ccc
655	635	0635 Vip Gaba_3	#5E5C99	#cc105e
656	636	0636 Vip Gaba_4	#D526FF	#a5dd5a
660	637	0637 Vip Gaba_4	#2BCC00	#ddc758
615	638	0638 Vip Gaba_4	#2E6636	#b7e234
617	639	0639 Vip Gaba_4	#66312E	#46d5fc
628	640	0640 Vip Gaba_5	#177D99	#0d892c
630	641	0641 Vip Gaba_5	#531F66	#ed0497
631	642	0642 Vip Gaba_5	#C9CC7A	#ce12a5
632	643	0643 Vip Gaba_5	#8E7ACC	#fc5e37
651	644	0644 Vip Gaba_5	#5B1F66	#35c66a
626	645	0645 Vip Gaba_6	#99682E	#d3a84c
627	646	0646 Vip Gaba_6	#8A995C	#7b40aa
629	647	0647 Vip Gaba_6	#4D1F66	#60d672
640	648	0648 Vip Gaba_6	#1F3ACC	#e84f47
646	649	0649 Vip Gaba_7	#00FF98	#4c7701
647	650	0650 Vip Gaba_7	#99DFFF	#ff3db4
650	651	0651 Vip Gaba_7	#005466	#c64169
663	652	0652 Vip Gaba_8	#999945	#d83190
698	653	0653 Vip Gaba_8	#990025	#84c90e
644	654	0654 Vip Gaba_9	#000ACC	#cc2d2a
648	655	0655 Vip Gaba_9	#B4CC1F	#ddd644
654	656	0656 Vip Gaba_9	#4D9945	#5aed83
657	657	0657 Vip Gaba_9	#322E66	#fc6900
687	658	0658 Vip Gaba_10	#CC7AA5	#54f754
691	659	0659 Vip Gaba_10	#D7FF99	#4978aa
643	660	0660 Vip Gaba_11	#830099	#6b0e9e
616	661	0661 Vip Gaba_11	#662E3D	#efb33b
618	662	0662 Vip Gaba_12	#5CC7CC	#e04cd1
638	663	0663 Vip Gaba_12	#C1FF00	#86e825
666	664	0664 Sncg Gaba_1	#99002C	#166172
680	665	0665 Sncg Gaba_1	#AFCC7A	#e0bf64
689	666	0666 Sncg Gaba_1	#CBCC1F	#1f9096
692	667	0667 Sncg Gaba_1	#66100F	#2ef793
699	668	0668 Sncg Gaba_1	#3DCCCB	#f44f3d
642	669	0669 Sncg Gaba_2	#382E66	#22048e
693	670	0670 Sncg Gaba_2	#239900	#5d0782
664	671	0671 Sncg Gaba_2	#CC8E5C	#e03398
622	672	0672 Sncg Gaba_3	#7773FF	#37ef87
639	673	0673 Sncg Gaba_3	#CC1400	#bcd155
641	674	0674 Sncg Gaba_3	#096600	#5fe29a
645	675	0675 Sncg Gaba_3	#003D66	#5ec940
625	676	0676 Sncg Gaba_3	#CC5CAB	#83b203
5343	677	0677 Sncg Gaba_3	#2E3699	#409bb2
684	678	0678 Sncg Gaba_4	#3DCCA7	#f458ef
665	679	0679 Sncg Gaba_5	#FFA226	#66f0f9
685	680	0680 Sncg Gaba_5	#3DCCA4	#8d5ee0
677	681	0681 Sncg Gaba_5	#3D663E	#2396bc
624	682	0682 Sncg Gaba_6	#CC3D86	#d11d89
661	683	0683 Sncg Gaba_7	#ADCC7A	#d14d19
5339	684	0684 Sncg Gaba_8	#65660F	#bf3343
659	685	0685 Sncg Gaba_8	#3DCC7A	#1c82cc
670	686	0686 RHP-COA Ndnf Gaba_1	#300F66	#e2a12f
678	687	0687 RHP-COA Ndnf Gaba_1	#661F40	#42f7c1
679	688	0688 RHP-COA Ndnf Gaba_1	#D2FF99	#e269f4
681	689	0689 RHP-COA Ndnf Gaba_1	#B0CC00	#ea3f72
694	690	0690 RHP-COA Ndnf Gaba_2	#009978	#087201
695	691	0691 RHP-COA Ndnf Gaba_2	#FFC34D	#ba3d67
696	692	0692 RHP-COA Ndnf Gaba_2	#929945	#02e2a3
700	693	0693 RHP-COA Ndnf Gaba_3	#FF9426	#c7ce42
671	694	0694 RHP-COA Ndnf Gaba_3	#B4CC3D	#efd10e
682	695	0695 RHP-COA Ndnf Gaba_3	#4D51FF	#3c429b
697	696	0696 RHP-COA Ndnf Gaba_3	#99FFDA	#d8f449
668	697	0697 RHP-COA Ndnf Gaba_4	#CC4C00	#db207e
669	698	0698 RHP-COA Ndnf Gaba_4	#1F9900	#eafc5f
675	699	0699 RHP-COA Ndnf Gaba_5	#990093	#c64973
683	700	0700 RHP-COA Ndnf Gaba_5	#0F00FF	#37d6b1
673	701	0701 RHP-COA Ndnf Gaba_5	#009914	#46c946
674	702	0702 RHP-COA Ndnf Gaba_5	#FF99C3	#b55113
676	703	0703 RHP-COA Ndnf Gaba_5	#17997E	#4d0382
672	704	0704 RHP-COA Ndnf Gaba_6	#3D6650	#40c962
690	705	0705 RHP-COA Ndnf Gaba_6	#179958	#163999
701	706	0706 Lamp5 Gaba_1	#BBFF26	#50d80d
702	707	0707 Lamp5 Gaba_1	#55660F	#49e551
703	708	0708 Lamp5 Gaba_1	#992E50	#45add3
704	709	0709 Lamp5 Gaba_1	#998900	#e71df9
705	710	0710 Lamp5 Gaba_1	#2E664B	#e8e83a
719	711	0711 Lamp5 Gaba_1	#00CC71	#4e46e2
718	712	0712 Lamp5 Gaba_1	#769900	#8f990d
720	713	0713 Lamp5 Gaba_1	#2C0066	#42ed17
706	714	0714 Lamp5 Gaba_2	#91CC3D	#a7bf3b
707	715	0715 Lamp5 Gaba_2	#CC703D	#4b33c4
708	716	0716 Lamp5 Gaba_2	#CC5C7E	#3b62aa
712	717	0717 Lamp5 Gaba_2	#6F9917	#137c01
714	718	0718 Lamp5 Gaba_2	#0F5366	#9b2406
709	719	0719 Lamp5 Gaba_3	#003CCC	#a5e54b
710	720	0720 Lamp5 Gaba_3	#62663D	#6024a0
711	721	0721 Lamp5 Gaba_3	#514DFF	#5eaae0
713	722	0722 Lamp5 Gaba_4	#66241F	#4e45f9
721	723	0723 Lamp5 Gaba_4	#CC5C8F	#8c0010
725	724	0724 Lamp5 Lhx6 Gaba_1	#995C00	#dd5f83
728	725	0725 Lamp5 Lhx6 Gaba_1	#539900	#5d56e2
729	726	0726 Lamp5 Lhx6 Gaba_1	#71FF00	#bec641
723	727	0727 Lamp5 Lhx6 Gaba_1	#006600	#eda704
727	728	0728 Lamp5 Lhx6 Gaba_1	#C2FF73	#c5f940
722	729	0729 Lamp5 Lhx6 Gaba_1	#3D5966	#dd56a5
724	730	0730 Lamp5 Lhx6 Gaba_1	#961799	#5079c4
726	731	0731 Lamp5 Lhx6 Gaba_1	#995A45	#4ee8ba
613	732	0732 Pvalb chandelier Gaba_1	#D2FF4D	#e956f7
614	733	0733 Pvalb chandelier Gaba_1	#5C6B99	#52b4f9
592	734	0734 Pvalb Gaba_1	#66362E	#d0e043
593	735	0735 Pvalb Gaba_1	#1F662E	#e24dea
594	736	0736 Pvalb Gaba_1	#661900	#f4ff2d
608	737	0737 Pvalb Gaba_2	#2E9983	#542c9e
611	738	0738 Pvalb Gaba_2	#1200CC	#66f46d
612	739	0739 Pvalb Gaba_2	#CC5C67	#f4df53
599	740	0740 Pvalb Gaba_3	#172299	#b6d847
600	741	0741 Pvalb Gaba_3	#5CCC8A	#d8b85f
606	742	0742 Pvalb Gaba_3	#99B1FF	#ef0ef7
591	743	0743 Pvalb Gaba_4	#73FFE1	#a654dd
596	744	0744 Pvalb Gaba_4	#996D2E	#c47b21
597	745	0745 Pvalb Gaba_4	#2E5699	#f4693a
598	746	0746 Pvalb Gaba_4	#662E50	#0e5584
590	747	0747 Pvalb Gaba_4	#CC9E5C	#e5ad12
602	748	0748 Pvalb Gaba_5	#610066	#1c33b5
604	749	0749 Pvalb Gaba_5	#BF3DCC	#069937
605	750	0750 Pvalb Gaba_5	#613D66	#ffd756
603	751	0751 Pvalb Gaba_6	#665E00	#627f0c
607	752	0752 Pvalb Gaba_6	#AAFF4D	#64ea7b
595	753	0753 Pvalb Gaba_7	#FF8273	#bc9820
601	754	0754 Pvalb Gaba_8	#2E8499	#43b52f
610	755	0755 Pvalb Gaba_9	#FF266B	#4ef44e
490	756	0756 Sst Gaba_1	#2E3966	#5e0193
553	757	0757 Sst Gaba_1	#E899FF	#6847e0
554	758	0758 Sst Gaba_1	#503D66	#04f94a
555	759	0759 Sst Gaba_1	#00660A	#bcc423
556	760	0760 Sst Gaba_1	#5C7399	#6967ef
557	761	0761 Sst Gaba_1	#5CCC91	#027f32
514	762	0762 Sst Gaba_2	#CC211F	#f27e2b
518	763	0763 Sst Gaba_2	#CC533D	#60e806
548	764	0764 Sst Gaba_2	#99FFF8	#c7e827
549	765	0765 Sst Gaba_2	#AF7ACC	#4e5fad
515	766	0766 Sst Gaba_2	#172B99	#a4cc16
533	767	0767 Sst Gaba_3	#0074CC	#9050c4
535	768	0768 Sst Gaba_3	#660F50	#7bcc4d
540	769	0769 Sst Gaba_3	#150099	#dd321f
541	770	0770 Sst Gaba_3	#457C99	#c41d4c
542	771	0771 Sst Gaba_3	#0400CC	#e059ff
543	772	0772 Sst Gaba_3	#43663D	#f72ae6
544	773	0773 Sst Gaba_3	#FF737B	#c1521f
545	774	0774 Sst Gaba_3	#2E3999	#4de254
546	775	0775 Sst Gaba_3	#8226FF	#3975d6
491	776	0776 Sst Gaba_4	#662F0F	#0c9e16
496	777	0777 Sst Gaba_4	#99C8FF	#54e5b0
497	778	0778 Sst Gaba_4	#A7FF26	#533ae0
498	779	0779 Sst Gaba_4	#B3CC7A	#06576d
499	780	0780 Sst Gaba_4	#63662E	#c90be2
501	781	0781 Sst Gaba_5	#995C81	#c158dd
502	782	0782 Sst Gaba_5	#990044	#5e71ff
504	783	0783 Sst Gaba_5	#454599	#b8fc64
551	784	0784 Sst Gaba_5	#663D3F	#56a5c9
536	785	0785 Sst Gaba_6	#99FFB7	#48e22d
537	786	0786 Sst Gaba_6	#59FF26	#7acc16
532	787	0787 Sst Gaba_6	#3C992E	#ea544f
534	788	0788 Sst Gaba_6	#9673FF	#f1f756
538	789	0789 Sst Gaba_6	#005B66	#41c674
539	790	0790 Sst Gaba_6	#FAFF4D	#81d13c
609	791	0791 Sst Gaba_6	#49660F	#b917ea
506	792	0792 Sst Gaba_7	#99D2FF	#196dff
507	793	0793 Sst Gaba_7	#20FF00	#ea7960
531	794	0794 Sst Gaba_7	#0092FF	#daff47
505	795	0795 Sst Gaba_8	#CC0077	#cc5945
512	796	0796 Sst Gaba_8	#CC8F7A	#d33d3b
523	797	0797 Sst Gaba_8	#A47ACC	#d80097
489	798	0798 Sst Gaba_9	#C0FF26	#5942a3
508	799	0799 Sst Gaba_9	#45997B	#9df43a
509	800	0800 Sst Gaba_9	#FF6326	#3ff727
510	801	0801 Sst Gaba_9	#FF5426	#FF5426
524	802	0802 Sst Gaba_10	#FF73DA	#FF73DA
521	803	0803 Sst Gaba_10	#7ACCAF	#7ACCAF
522	804	0804 Sst Gaba_10	#99A1FF	#99A1FF
494	805	0805 Sst Gaba_11	#CC1F22	#01126b
511	806	0806 Sst Gaba_11	#73FFB8	#83e50b
529	807	0807 Sst Gaba_12	#CCC87A	#f954cd
560	808	0808 Sst Gaba_12	#CC3DA6	#3f58aa
561	809	0809 Sst Gaba_12	#3E663D	#f95eb1
495	810	0810 Sst Gaba_13	#991400	#b27520
503	811	0811 Sst Gaba_13	#00663C	#34509b
558	812	0812 Sst Gaba_14	#FF4DDC	#64fc1e
552	813	0813 Sst Gaba_14	#351799	#db4736
559	814	0814 Sst Gaba_14	#8500CC	#350582
525	815	0815 Sst Gaba_15	#0B9900	#f73513
526	816	0816 Sst Gaba_15	#2F662E	#56d852
528	817	0817 Sst Gaba_15	#997C5C	#69f959
492	818	0818 Sst Gaba_16	#5D9945	#cc289d
